;AGREEMENT_RK;TARGET;AGE;SOCSTATUS_WORK_FL;SOCSTATUS_PENS_FL;GENDER;CHILD_TOTAL;DEPENDANTS;PERSONAL_INCOME;LOAN_NUM_TOTAL;LOAN_NUM_CLOSED
14415;66152340;1;45;1;0;1;3;0;13000;1;0
14416;61358106;0;34;1;0;1;1;0;10000;1;0
14417;67143436;0;31;1;0;1;2;2;8000;2;1
14418;61532641;0;57;1;1;1;0;0;30000;1;1
14419;64550096;0;25;1;0;1;2;2;13000;1;0
14420;73830782;1;34;1;0;0;2;3;16000;1;0
14421;75036750;0;39;1;0;1;0;0;30000;2;1
14422;63921417;0;61;1;1;1;0;0;8000;1;0
14423;72275914;0;41;1;0;1;2;1;5000;1;0
14424;63997164;0;55;1;0;0;2;0;20000;1;0
14426;64557690;0;51;1;0;0;2;0;6000;1;0
14427;64420984;0;21;1;0;0;0;0;25000;1;0
14428;61117406;0;52;1;0;1;2;0;5000;1;0
14429;67323030;0;35;1;0;0;0;0;10000;1;0
14430;61418573;0;52;0;1;1;2;0;6800;1;0
14431;67218318;0;34;1;0;0;2;2;20000;3;1
14432;60093109;0;39;1;0;1;0;0;18000;1;0
14433;66659025;0;25;1;0;1;0;0;15000;1;1
14434;62022668;0;23;1;0;1;0;0;16000;1;0
14435;63915019;0;22;1;0;0;0;0;30000;1;0
14436;61226666;0;40;1;0;1;2;2;7900;1;0
14437;74540769;0;23;1;0;1;0;0;7000;2;1
14438;65240018;0;50;1;0;1;1;0;16000;1;1
14439;61231006;1;51;1;0;1;0;0;6700;1;0
14440;74555158;0;27;1;0;0;2;2;10000;2;1
14441;64441575;0;37;1;0;1;1;1;6000;1;0
14442;74191606;1;40;1;0;1;1;1;5000;3;1
14443;62035280;0;24;1;0;0;0;0;10000;1;0
14444;74462019;0;45;1;0;1;0;0;15000;2;1
14446;62808818;0;30;1;1;0;0;0;19000;1;1
14447;61304939;0;51;1;0;0;0;0;20000;1;0
14448;60402341;0;62;1;0;1;0;0;20000;1;0
14449;74178916;0;23;1;0;0;0;0;14000;3;0
14450;64420485;0;33;1;0;0;0;0;25000;1;0
14451;66527482;0;34;1;0;1;1;1;7200;5;1
14452;63322288;0;32;1;0;1;0;0;19000;1;1
14453;67544080;0;26;1;0;0;0;0;10000;1;0
14454;64566755;0;40;1;0;1;2;2;7000;1;0
14455;67437478;0;58;0;1;1;0;0;12000;3;1
14456;60401366;0;33;1;0;0;1;1;6000;1;0
14457;66531614;0;39;1;0;1;0;0;5500;2;1
14458;63630605;1;28;1;0;0;0;0;17000;1;1
14459;72263847;0;38;1;0;1;2;0;12000;1;0
14461;67428235;0;25;1;0;1;1;1;12000;1;0
14462;61230779;0;24;1;0;0;0;0;15000;1;0
14463;63094842;0;38;1;0;0;2;2;17000;1;0
14464;74653713;0;31;1;0;1;1;1;15000;1;1
14465;74167494;0;28;1;0;1;1;1;10000;3;1
14466;63988488;0;55;1;1;1;2;0;17000;2;0
14468;61156733;0;27;1;0;0;0;0;15000;1;0
14469;61237681;1;28;1;0;1;2;2;10000;1;0
14470;64848967;0;52;0;1;0;0;0;9100;1;0
14471;66913694;0;38;1;0;0;1;1;16000;2;1
14472;67138090;1;39;1;0;0;1;1;30000;2;0
14473;66198341;0;25;1;0;1;0;0;15000;1;0
14474;62629483;0;51;1;0;0;0;0;25000;1;0
14475;62141485;1;34;1;0;0;2;2;25000;1;0
14476;61240588;0;58;0;1;1;2;0;10000;1;0
14477;66332814;0;53;1;0;1;2;0;8000;3;1
14478;61231704;0;36;1;0;1;0;0;9500;1;0
14479;62485127;1;33;1;0;0;2;2;20000;1;1
14480;67435062;0;53;0;1;1;2;0;7500;1;0
14481;66758013;0;29;1;0;0;0;0;20000;2;1
14482;64888324;0;33;1;0;0;2;2;10000;1;0
14483;62622498;1;50;1;0;1;1;1;15000;1;0
14484;61379850;0;54;1;0;1;0;0;7000;1;0
14486;60117311;0;28;1;0;1;1;1;15000;1;1
14487;73815309;0;47;1;0;1;3;1;14000;2;1
14488;66521162;0;43;1;0;0;1;1;20000;2;1
14490;61147517;0;47;1;0;0;2;2;8000;1;0
14491;62510426;0;49;1;0;0;2;0;10000;1;1
14492;62499149;0;55;0;1;1;0;0;15000;1;1
14493;64369866;1;40;1;0;1;1;1;20000;1;0
14494;66838232;0;55;1;0;1;2;0;9000;1;1
14495;64903923;0;38;0;1;0;1;0;6000;1;0
14496;62623391;0;43;1;0;0;0;0;15000;1;0
14497;61933937;0;42;1;0;0;1;1;15000;2;1
14498;64825431;0;56;0;1;0;0;0;4500;1;0
14499;62131214;0;30;1;0;1;1;1;8000;1;0
14500;60451539;0;43;1;0;1;1;0;18000;1;0
14501;61936082;0;28;1;0;0;1;1;13000;1;1
14502;63099040;0;27;1;0;1;1;1;19000;1;1
14503;62799422;0;37;1;0;1;0;0;12000;1;0
14504;59928942;0;31;1;0;0;2;2;10000;3;1
14505;62232522;0;64;0;1;1;2;0;7000;1;0
14506;61469044;0;30;1;0;0;2;2;25000;2;0
14507;62595307;1;24;1;0;0;0;0;25000;1;1
14508;62628965;1;34;1;0;0;2;2;15000;1;0
14509;64421096;0;45;1;0;1;0;0;8000;1;0
14510;61077193;0;27;1;0;0;1;1;8000;1;1
14511;63920055;1;52;1;0;1;2;0;7000;1;0
14512;60103087;0;44;1;0;0;2;2;12000;1;0
14513;72265902;1;30;1;0;1;1;1;18000;1;0
14514;72261366;0;59;0;1;1;0;0;15000;3;0
14515;72279526;0;53;1;0;1;0;1;9800;1;0
14516;66414026;0;57;0;1;1;0;0;8000;2;1
14517;61381239;0;47;1;0;1;0;0;6500;1;0
14518;62440709;0;22;1;0;0;0;0;15000;1;0
14519;65397741;0;22;1;0;1;1;1;6000;1;1
14520;65255280;0;34;1;0;1;2;2;18000;1;1
14521;62447303;0;40;1;0;0;0;0;15000;1;1
14522;63320540;0;27;1;0;1;2;2;12000;1;0
14523;61123622;0;59;0;1;0;2;0;10000;1;1
14524;62594082;0;30;1;0;1;1;1;18000;1;0
14525;60472474;1;39;1;0;1;4;4;12000;1;1
14526;66830336;1;42;1;0;0;3;3;18000;4;1
14527;67095347;0;26;1;0;1;1;1;10000;2;1
14528;74475150;0;30;1;0;1;0;0;23000;3;1
14529;60386795;0;58;1;1;1;3;0;13800;1;0
14531;74184126;0;33;1;0;1;2;2;7000;2;1
14532;74958503;0;28;1;0;0;0;0;21000;3;1
14533;61416665;0;56;1;0;1;2;0;10000;3;1
14534;62365877;0;58;0;1;0;2;0;5600;1;0
14535;64583760;0;36;1;0;0;1;1;20000;1;1
14536;63010570;0;24;1;0;0;1;1;15000;1;0
14537;60456305;0;42;1;0;0;2;2;18000;1;0
14538;60110969;0;59;1;0;1;0;0;14000;1;0
14539;62384192;0;24;1;0;0;1;1;18000;1;0
14540;74009947;0;22;1;0;1;1;1;5500;1;0
14541;63317759;0;28;1;0;0;0;0;35000;1;0
14542;62600025;0;47;1;0;0;2;1;35000;1;0
14543;61099680;0;34;1;0;0;1;1;30000;1;1
14544;64279284;0;36;1;0;1;2;2;10000;1;1
14545;74032342;0;37;1;0;1;2;2;4500;2;0
14546;60395024;0;28;1;0;1;2;0;10000;1;0
14547;74485181;0;59;0;1;1;1;1;8500;2;1
14548;74272476;1;36;1;0;1;1;1;25000;1;0
14549;64892486;0;43;1;0;1;2;1;9000;1;0
14550;66520482;0;34;1;0;0;1;1;12000;2;1
14551;62254550;0;34;1;0;1;1;1;14000;2;1
14552;65481790;0;23;1;0;1;2;2;4500;1;1
14553;65417239;0;24;1;0;1;0;0;8000;1;1
14554;74193536;0;58;0;1;1;0;0;4600;2;1
14555;61456714;0;50;1;0;1;2;0;11000;2;1
14556;74023406;0;53;1;0;1;2;0;6000;2;0
14557;62258661;0;27;1;0;0;1;1;25000;1;0
14558;61112648;0;48;1;0;1;2;0;16000;1;1
14559;62089168;0;39;1;0;0;2;0;17000;1;0
14560;63992626;0;46;1;0;1;1;0;10000;2;1
14561;61970613;0;37;1;0;1;0;0;23000;1;0
14562;74523604;0;58;1;0;1;1;1;11000;1;1
14563;75200821;0;30;1;0;1;3;3;5000;1;0
14564;60453064;1;46;1;0;1;1;1;15000;1;0
14565;72288325;0;60;1;0;1;2;0;11000;1;0
14566;75278008;0;24;1;0;0;1;1;17000;1;0
14567;60098470;0;64;1;0;1;0;0;12000;1;1
14568;74017873;0;48;1;0;1;1;0;7000;1;1
14569;65419977;0;22;1;0;1;1;1;8000;1;1
14570;62613256;1;28;1;0;0;0;0;10000;1;0
14571;61528831;0;52;1;0;0;0;0;25000;1;0
14572;61110620;0;45;1;0;1;2;0;25000;1;1
14573;65254135;0;39;1;0;0;0;0;10000;1;1
14574;66332082;0;51;1;0;0;0;0;6500;3;1
14575;63914827;0;60;1;1;1;0;0;12500;1;0
14577;63585368;1;50;1;0;1;0;0;10000;1;0
14578;61311725;0;39;1;0;1;2;2;7500;1;0
14579;73847366;0;34;1;0;1;2;2;19000;1;0
14580;64441883;0;51;0;1;1;2;0;6000;1;0
14581;59963500;0;51;1;0;0;4;0;15000;1;1
14582;61051494;0;50;1;0;1;2;0;18000;1;1
14583;61917666;0;54;1;1;1;2;0;24000;1;1
14584;59914815;0;40;1;0;0;1;1;20000;1;1
14585;67007190;0;30;1;0;1;2;2;7250;2;1
14586;61226159;0;55;1;1;0;1;0;19000;1;0
14587;62789509;0;29;1;0;0;2;2;13000;1;1
14588;64565451;0;23;1;0;0;1;1;13000;1;0
14589;67434895;0;35;1;0;0;2;2;12000;2;0
14590;63313395;0;34;1;0;0;0;0;8000;1;0
14591;62076393;0;31;1;0;1;1;1;8000;1;0
14592;66918918;0;35;1;0;0;0;0;11200;2;1
14593;62169528;0;47;0;1;0;1;0;10000;1;0
14594;59919158;0;29;1;0;1;1;1;11700;1;1
14595;61413742;0;61;0;1;0;2;0;6500;2;0
14596;65420648;0;24;1;0;1;0;1;8000;2;1
14597;67210156;0;44;1;0;0;2;2;10000;4;1
14598;61441213;0;34;1;0;1;2;2;10000;2;0
14599;63632553;0;31;0;1;1;4;4;20000;3;1
14600;74986795;0;36;1;0;1;0;0;8000;1;1
14601;65492129;0;23;1;0;1;0;0;20000;1;1
14602;65222448;0;64;1;1;1;0;0;12000;1;0
14603;62378582;0;47;1;0;1;0;0;7400;1;0
14604;66414591;0;40;1;0;1;2;2;10000;2;1
14605;61101821;0;40;1;0;1;2;2;10000;1;1
14606;67223060;0;41;1;0;1;0;0;9000;1;0
14607;63910154;0;27;1;0;1;1;1;10000;1;0
14608;62089708;0;40;1;0;1;2;2;9000;1;0
14609;63629293;1;31;1;0;0;1;0;20000;1;1
14610;66518301;0;27;1;0;1;1;1;8000;2;1
14611;63009309;0;51;1;0;1;0;0;14000;1;0
14612;66333381;1;38;1;0;0;3;3;10000;2;1
14613;62028961;0;23;1;0;0;2;2;7000;1;0
14614;74959438;1;41;1;0;0;0;0;9500;1;1
14615;62256809;0;31;1;0;1;0;0;15000;1;0
14616;66079703;0;25;1;0;1;2;2;10000;1;1
14617;62018787;0;28;1;0;1;1;1;8000;1;0
14618;60391696;1;46;1;0;1;2;0;4000;1;0
14619;62075119;0;58;0;1;1;1;0;6000;1;0
14620;62446650;0;33;1;0;0;1;1;23000;1;0
14621;60524192;0;28;1;0;1;0;0;15000;2;1
14622;74997837;0;42;1;0;0;2;2;20000;1;1
14623;63099170;0;37;1;0;1;1;1;18600;2;1
14624;61248877;0;31;1;0;1;1;1;15000;1;0
14625;67538112;0;43;1;0;0;0;0;15000;1;1
14626;66889700;0;40;1;0;0;0;0;9000;1;0
14627;66404404;0;31;1;0;1;2;2;6000;2;1
14628;63602510;0;50;1;0;0;0;0;30000;1;0
14629;61441570;0;45;1;0;1;2;0;5000;1;0
14630;74657405;0;55;0;1;1;0;0;8000;4;0
14631;66700100;0;41;1;0;0;2;2;15000;7;0
14632;75000577;0;47;1;0;0;2;2;20000;1;1
14633;61126699;0;30;1;0;0;2;2;36000;1;0
14634;60378672;0;27;1;0;1;1;1;8000;1;0
14635;75277755;0;50;1;0;1;2;0;8000;1;0
14636;66968242;1;33;1;0;1;1;1;20000;2;1
14637;65212970;0;36;1;0;0;2;2;25000;1;0
14638;62608225;0;29;1;0;1;1;1;12000;1;1
14639;61241425;0;59;1;1;1;3;0;14000;1;0
14640;74025065;0;24;1;0;1;1;1;6200;1;0
14641;64598554;0;51;1;1;1;2;0;18000;3;1
14642;75288307;0;64;0;1;0;0;0;10000;1;0
14643;61426085;0;36;1;0;1;1;1;10000;2;1
14644;65232089;0;50;1;0;0;2;0;11000;1;0
14646;62427156;0;46;1;0;1;2;0;10000;1;0
14647;61921011;0;50;1;0;0;2;0;20000;2;1
14648;62139416;0;52;1;0;0;1;1;15500;1;0
14649;62940109;0;58;0;1;1;0;0;7000;1;1
14650;74540378;0;57;1;1;0;2;0;13000;1;1
14651;66829453;0;34;1;0;1;1;1;10000;3;1
14652;74279876;0;59;1;0;1;1;0;38000;1;0
14653;62799753;0;62;0;1;1;1;0;8000;1;0
14654;64461642;0;55;1;0;0;3;0;18000;1;0
14655;62507132;0;37;1;0;1;2;0;11000;1;1
14656;60531676;0;40;1;0;1;2;1;8000;1;1
14657;67334756;1;39;1;0;0;0;0;10000;3;0
14658;61256831;0;32;1;0;1;2;2;11500;1;0
14659;61454933;0;49;1;0;1;1;1;6500;1;0
14660;62433643;0;38;1;0;1;2;2;8000;1;0
14661;62770803;0;30;1;0;0;1;1;8000;1;0
14662;64886347;0;64;0;1;1;3;0;11000;1;0
14663;62172409;0;32;1;0;1;1;1;13000;1;0
14664;61929950;0;50;1;0;1;2;1;20000;2;0
14665;62144282;0;38;1;0;1;0;0;11000;1;0
14666;72261878;1;59;1;0;1;2;0;10000;1;0
14667;61835473;1;25;1;0;0;0;0;15000;1;0
14668;61378156;1;26;1;0;0;0;0;13000;2;1
14669;66762677;0;45;1;0;1;1;1;6000;3;0
14670;64463349;0;61;0;1;0;3;0;9000;1;0
14671;66757529;0;27;1;0;0;1;0;12000;3;1
14672;63908617;0;52;1;0;1;2;0;6000;1;0
14673;64377053;0;29;1;0;1;0;0;31000;1;0
14674;65007606;0;29;1;0;0;1;1;13000;1;0
14675;65232053;0;29;1;0;1;2;0;6500;1;0
14676;74484407;0;39;1;0;0;2;2;11000;1;1
14677;67227960;0;52;1;0;1;2;0;15000;1;0
14678;60107561;0;23;1;0;1;0;0;11000;1;0
14679;61140484;0;41;1;0;1;1;1;6000;1;1
14680;75032234;0;35;1;0;0;1;1;15000;1;1
14681;75282315;0;25;1;0;0;0;0;10300;1;0
14682;62789281;0;36;1;0;1;2;2;10000;1;0
14684;66711777;0;47;1;0;1;0;0;35000;1;1
14686;72268008;0;57;1;0;0;2;0;20000;2;1
14687;61132382;0;31;1;0;0;1;1;25000;1;1
14688;64912947;0;28;1;0;1;0;0;10000;1;0
14689;61447452;0;46;1;0;1;0;0;3700;1;1
14690;67076202;0;40;1;0;1;1;1;37000;2;1
14691;67162904;0;42;1;0;1;1;1;20000;3;1
14692;61109040;0;32;1;0;1;1;1;6000;1;1
14693;64589914;0;61;0;1;0;2;0;7500;1;1
14695;67143755;0;25;1;0;1;1;1;10000;1;1
14696;61539865;0;39;1;0;1;0;0;10000;1;0
14697;64846399;0;37;1;0;0;1;1;15000;1;0
14698;59963789;0;42;1;0;0;1;1;28000;1;0
14699;66417673;1;31;1;0;1;1;1;10000;4;1
14700;61352659;1;39;1;0;0;2;1;17000;1;0
14701;64587294;0;43;1;0;1;1;0;12000;1;1
14702;62793938;1;29;1;0;1;1;1;10000;1;0
14703;62142876;0;35;1;0;1;2;2;12000;1;0
14704;64902408;0;27;1;0;1;0;0;15000;1;0
14705;62598257;0;45;1;0;1;2;1;20000;1;0
14706;64889012;0;63;0;1;1;2;1;6800;1;0
14707;74835998;0;46;1;0;1;0;0;25000;4;1
14708;64373952;0;48;1;0;1;1;1;7650;1;0
14709;59923546;0;37;1;0;0;1;1;14500;1;1
14711;62175727;1;31;1;0;1;2;2;18000;1;0
14712;60458712;0;24;1;0;0;0;0;12000;1;0
14713;74545997;0;35;1;0;1;2;2;7000;2;1
14714;73815273;0;44;1;0;1;2;0;10000;2;1
14715;61917764;0;30;1;0;1;1;1;7000;1;1
14716;60087999;0;56;0;1;1;4;0;4000;1;0
14717;61311984;1;41;1;0;1;2;0;7000;1;0
14718;62367995;0;45;1;0;1;0;0;6000;1;0
14719;61375330;0;36;0;1;1;3;3;9100;1;0
14720;64840413;0;58;1;1;1;2;0;16000;1;0
14721;63626294;0;45;1;0;1;1;0;8000;1;1
14722;67545670;0;59;1;1;1;0;0;9000;1;0
14723;61142570;0;31;1;0;0;0;0;15000;1;0
14724;74656567;0;35;1;0;1;2;2;6000;2;1
14725;74463164;0;32;1;0;0;2;2;15000;3;0
14726;59915193;0;43;1;0;1;2;2;30000;1;1
14727;65383427;0;60;0;1;1;2;0;15000;1;1
14728;64466322;0;60;0;1;1;0;0;8000;1;0
14729;63096344;0;52;1;0;1;3;3;30000;1;0
14730;60389162;1;44;1;0;1;2;0;18000;1;0
14731;66752309;0;29;1;0;0;1;1;18000;3;0
14732;59961652;0;41;1;0;0;2;2;30000;1;1
14733;74026503;0;34;1;0;1;1;1;6000;5;1
14734;64421023;0;59;0;1;1;2;0;17900;1;0
14735;64371940;0;24;1;0;0;1;1;20000;1;0
14736;62022171;0;39;1;0;1;1;0;7000;1;0
14737;62257531;0;53;1;0;0;2;0;5000;2;0
14738;62093480;0;55;0;1;1;3;0;6000;1;0
14739;66745248;0;41;1;0;1;2;2;10000;2;1
14740;66756236;0;64;0;1;1;2;0;8000;2;1
14741;61056480;0;23;1;0;0;0;0;14000;1;1
14743;65502079;0;24;1;0;1;0;0;10000;1;1
14744;61471183;0;57;1;1;1;3;0;13000;2;1
14745;75024290;0;25;1;0;1;0;0;18000;1;1
14746;62780235;0;50;1;0;1;1;1;7800;1;0
14747;61915109;0;51;1;0;1;0;0;28000;1;1
14748;74993081;0;34;1;0;0;1;1;13000;4;1
14749;64832395;1;38;1;0;0;0;0;16000;1;0
14750;60108872;0;27;1;0;0;2;2;16000;1;0
14751;66746839;0;42;1;0;1;2;1;10000;3;0
14752;67428830;1;36;1;0;1;2;0;10000;7;1
14753;64445435;0;49;0;1;1;0;0;5000;1;0
14754;61151404;0;27;1;0;1;0;0;9500;1;1
14755;64279116;0;38;1;0;1;0;1;40000;1;1
14756;61371633;0;46;1;0;1;1;1;10000;1;0
14757;64362057;0;38;1;0;1;2;2;5000;1;0
14758;67442804;0;34;1;0;0;2;2;15000;1;0
14759;61420383;0;22;1;0;0;0;0;12000;1;1
14760;62248558;0;28;1;0;0;1;1;20000;1;0
14761;67277318;0;30;1;0;1;1;1;15000;2;1
14762;75071994;0;28;1;0;1;1;1;15000;1;0
14763;67332368;0;51;1;0;1;0;0;8000;1;0
14764;66587622;0;40;1;0;1;0;0;4800;3;1
14765;65379873;0;52;1;0;0;2;0;30000;1;1
14766;73845860;0;61;0;1;1;10;0;7300;1;1
14767;62167970;0;51;1;0;1;4;0;5000;1;0
14768;62025804;0;60;1;0;0;0;0;15000;1;0
14769;61975082;1;43;1;0;0;0;0;23000;1;0
14770;67231416;0;47;1;0;1;2;0;10000;5;1
14771;60388428;1;31;1;0;1;1;1;9000;1;0
14772;66926426;0;41;1;0;0;1;1;9000;3;1
14773;61257884;0;56;0;1;0;5;0;3700;1;0
14774;65403518;0;22;1;0;1;0;0;7000;2;1
14776;60050670;0;32;1;0;0;2;2;40000;1;1
14777;66908905;1;41;1;0;0;1;1;12000;2;1
14778;67327634;0;49;1;0;1;0;0;10500;2;0
14779;67092538;0;54;1;0;1;0;0;7500;2;1
14780;62232633;0;56;1;0;1;1;0;8000;2;1
14781;64907174;1;54;1;0;0;2;0;15000;1;0
14782;66075483;0;23;1;0;1;0;0;12000;1;1
14783;65421532;0;23;0;1;1;0;0;1950;1;1
14784;63993135;0;23;1;0;1;0;0;20000;1;0
14785;74478452;0;37;1;0;0;0;0;8000;2;1
14786;67332619;0;40;1;0;1;2;1;12000;1;0
14787;61153010;0;42;1;0;0;1;0;25000;1;0
14788;61229082;0;41;1;0;0;1;1;13700;1;0
14789;62261259;0;56;0;1;1;0;0;7550;3;1
14790;62941285;0;59;0;1;1;3;0;7200;1;0
14791;67410920;0;45;1;0;1;2;2;40000;1;1
14792;67311077;0;26;1;0;1;1;1;8000;1;0
14793;67528026;1;39;1;0;1;2;2;10000;1;0
14794;63988729;0;30;1;0;0;0;0;10000;1;1
14795;64471075;0;39;1;0;0;2;2;28000;1;0
14797;61461068;0;37;1;0;1;1;1;7000;2;1
14798;61449543;0;62;0;1;1;0;0;6000;2;1
14799;61029303;0;66;0;1;1;0;0;7000;1;1
14800;63333595;1;34;1;0;1;2;2;35000;1;0
14801;63635143;0;55;1;0;1;1;0;20000;3;1
14802;59930389;0;49;1;0;1;0;0;10000;1;1
14803;64549203;1;44;1;0;1;2;0;10000;1;1
14804;74662128;1;28;1;0;1;2;2;10000;4;1
14805;60453610;0;40;1;0;1;1;0;6000;1;0
14806;60091694;0;37;1;0;1;2;2;9000;1;0
14807;74991369;0;54;1;0;0;2;0;12500;1;0
14808;65414768;0;25;1;0;1;1;0;12000;1;1
14809;62998373;1;23;1;0;1;0;0;14000;1;0
14810;64369863;1;32;1;0;0;1;2;32000;1;0
14811;66592259;0;63;1;1;1;2;0;10000;3;1
14812;62252249;0;35;1;0;1;1;1;10000;1;0
14813;74983003;0;43;1;0;1;1;1;17000;3;1
14814;67414944;0;55;1;0;1;1;0;18000;1;0
14815;74551959;0;45;1;0;1;0;0;16000;4;1
14816;61428640;0;28;1;0;1;1;1;6000;2;1
14817;64421196;0;53;1;0;1;2;2;7500;1;0
14818;74654678;0;49;1;0;1;0;0;12000;1;1
14819;60039657;0;47;1;0;1;2;0;14000;2;0
14820;66905305;0;23;1;0;1;0;0;12000;1;0
14821;61236739;0;38;1;0;1;1;1;7500;1;0
14822;62036997;0;37;1;0;1;2;0;5000;1;0
14823;61853410;0;44;1;0;1;2;2;11000;1;1
14824;65564787;0;24;1;0;1;1;1;7000;1;1
14825;61251079;0;50;1;0;0;0;0;10000;1;0
14826;67083938;0;43;1;0;1;0;0;15000;2;1
14827;61434457;0;64;0;1;1;1;0;8500;2;1
14829;59923107;0;31;1;0;0;0;0;18000;1;1
14830;74642896;0;56;1;0;1;2;0;10000;1;1
14831;62017262;0;24;1;0;0;0;0;18000;1;0
14832;64842068;0;61;0;1;1;0;0;10000;1;0
14833;64835026;0;26;1;0;0;1;1;25000;1;0
14834;66851348;0;51;1;0;1;1;1;14000;2;1
14835;62172424;0;50;1;0;1;2;0;9000;1;0
14836;61525191;0;31;1;0;1;3;3;11000;1;0
14837;62022422;0;28;1;0;0;0;0;16000;1;1
14838;61383262;0;36;1;0;1;1;1;20000;1;0
14839;63986115;0;45;1;0;1;1;1;16500;1;1
14840;63979261;0;31;1;0;1;1;1;16000;1;1
14841;59961022;0;22;1;0;0;0;0;12000;1;1
14842;64894361;0;61;0;1;0;0;0;15000;1;0
14843;64563613;1;52;1;0;1;2;0;10000;1;0
14844;59960027;0;50;0;1;1;0;0;8000;1;1
14845;61303970;0;56;1;1;1;0;0;6500;1;0
14846;67088057;0;50;1;0;0;2;0;8000;2;1
14847;65398268;0;25;1;0;1;0;0;7000;3;1
14848;62179939;0;56;1;0;0;2;0;20000;1;0
14849;61055796;1;22;1;0;0;0;0;19000;1;1
14850;64341520;0;37;1;0;1;3;1;9000;1;0
14851;61450647;0;46;1;0;1;2;1;10000;2;1
14852;74169191;0;46;1;0;1;2;0;7000;1;0
14853;60058692;0;56;1;0;0;2;0;12000;1;0
14855;63909621;1;39;1;0;0;0;0;40000;1;0
14856;67070732;0;39;1;0;1;1;0;25000;2;1
14857;63591787;0;29;1;0;1;0;0;13000;1;0
14858;60399949;0;55;1;0;1;3;0;7500;1;0
14860;66756577;0;26;1;0;1;1;1;7000;1;1
14861;74558350;0;24;1;0;0;1;1;15000;2;1
14862;67144383;1;24;1;0;1;0;0;9000;1;1
14864;63921491;1;46;1;0;1;0;0;22000;1;0
14865;67154219;0;60;1;0;0;0;0;20000;1;1
14866;75281821;0;41;1;0;0;3;0;8000;1;0
14867;74477511;0;55;1;0;1;2;0;15000;1;0
14868;74490111;0;38;1;0;1;3;3;10000;1;1
14869;59927078;0;53;1;0;1;0;0;6000;1;1
14870;64585042;0;23;1;0;1;0;0;8000;1;1
14871;67229149;0;64;1;1;1;2;0;30000;3;1
14872;66829192;0;33;1;0;0;1;1;6000;3;1
14873;62253724;0;46;1;0;0;2;1;12000;1;0
14874;67222009;0;33;1;0;0;2;2;35000;2;1
14875;63593244;0;35;1;0;1;0;0;12000;1;0
14877;66755935;0;24;1;0;1;0;0;17000;1;1
14878;64828233;0;39;1;0;0;2;2;15000;1;0
14879;65253474;0;30;1;0;1;1;1;45000;1;1
14880;74243641;0;63;0;1;1;2;0;5700;4;1
14881;63898978;0;36;1;0;0;2;2;13000;1;0
14882;67436475;0;35;1;0;1;2;2;15000;2;0
14883;61316374;0;29;1;0;1;1;1;12000;1;0
14884;62508474;0;28;1;0;1;1;1;6000;1;1
14885;63598852;0;51;1;0;0;2;2;21000;1;0
14887;62440863;0;48;1;0;1;1;0;20000;1;0
14888;63894147;0;32;1;0;0;0;0;35000;1;0
14889;61358401;0;45;1;0;0;2;1;8000;1;0
14890;65398419;0;38;1;0;1;1;1;15000;1;1
14891;62488036;0;61;0;1;1;3;0;5800;1;1
14892;66969222;1;34;1;0;0;1;1;11000;1;0
14893;63600293;0;38;1;0;1;4;1;6000;1;0
14894;62382161;0;55;1;0;1;2;1;15000;1;0
14895;59918758;0;35;1;0;1;0;0;50000;1;1
14896;62185304;0;53;1;0;1;3;0;20000;1;0
14897;61933858;0;60;1;0;1;0;0;9000;1;1
14898;75022087;0;50;1;0;1;1;0;17200;2;0
14899;67078941;1;31;1;0;1;2;2;15000;3;1
14900;61147100;0;62;0;1;1;2;0;6000;1;0
14901;61373574;0;32;1;0;0;1;1;25000;1;1
14902;62508318;0;31;1;0;0;2;2;20000;1;1
14903;61834255;0;45;1;0;1;2;1;7500;1;0
14904;67016055;0;34;1;0;1;2;2;8000;2;1
14905;66084841;0;22;1;0;1;0;0;7000;1;1
14906;64371358;0;43;1;0;0;2;1;22000;1;1
14907;74987806;1;29;1;0;1;2;2;10000;1;1
14908;63098977;0;38;1;0;0;1;0;30000;1;1
14909;63917989;0;57;0;1;1;2;0;10000;1;0
14910;74837262;0;41;1;0;0;0;0;35000;1;0
14911;75013804;0;48;0;1;1;0;0;13000;2;0
14912;61450803;0;36;1;0;1;0;0;8000;1;0
14913;64422251;0;32;1;0;1;2;2;30000;1;0
14914;63603993;0;35;1;0;0;1;1;30000;1;0
14915;65219301;1;63;0;1;1;3;0;8000;1;0
14916;64892723;0;53;1;0;1;2;0;32000;1;0
14917;62386594;0;57;0;1;1;2;0;3600;1;0
14918;63321937;0;31;1;0;0;1;1;14000;1;0
14919;60083503;0;42;1;0;1;1;0;10000;1;0
14920;60059261;0;38;1;0;1;0;0;20000;1;0
14921;73826527;0;50;1;0;0;3;3;14000;1;0
14922;66534499;0;26;1;0;0;0;0;10000;5;1
14923;61354942;0;33;1;0;0;2;2;12500;1;0
14925;74526789;0;60;0;1;1;0;0;5600;2;0
14926;67426528;0;23;1;0;1;0;0;15000;1;0
14927;67173842;0;37;1;0;1;3;3;20000;1;1
14928;62511070;0;33;1;0;1;1;0;17000;1;1
14929;61921323;0;35;1;0;1;1;1;30000;2;1
14930;61382021;0;25;1;0;0;1;1;17000;2;1
14931;74271858;1;36;1;0;0;1;1;25000;2;1
14932;64429730;0;28;1;0;1;1;1;8000;1;0
